record_id,publication_year,paper_title,primary_topic,secondary_topics,review_confidence,review_note,reviewer,reviewed_at
conf:3dim:PuLTF18,2018,DUGMA: Dynamic Uncertainty-Based Gaussian Mixture Alignment.,registration_correspondence_matching,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangLU18,2018,Efficient Convolutions for Real-Time Semantic Segmentation of 3D Point Clouds.,segmentation_scene_understanding,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:EckartKK18,2018,EOE: Expected Overlap Estimation over Unstructured Point Cloud Data.,registration_correspondence_matching,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:NoverAG18,2018,ESPReSSo: Efficient Slanted PatchMatch for Real-Time Spacetime Stereo.,depth_stereo_shape_from_x,motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DeGolLKYBH18,2018,FEATS: Synthetic Feature Tracks for Structure from Motion Evaluation.,datasets_benchmarks_evaluation,multiview_geometry_sfm_photogrammetry,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhouSH18,2018,Fine-Level Semantic Labeling of Large-Scale 3D Model by Active Learning.,segmentation_scene_understanding,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:Mills18,2018,Four- and Seven-Point Relative Camera Pose from Oriented Features.,multiview_geometry_sfm_photogrammetry,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:McCormacCBDL18,2018,Fusion++: Volumetric Object-Level SLAM.,slam_localization_mapping,segmentation_scene_understanding; reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhuYSLL18,2018,Generative Adversarial Frontal View to Bird View Synthesis.,generation_completion_editing,rendering_novel_views_appearance,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FowlerKH18,2018,Human-Centric Scene Understanding from Single View 360 Video.,segmentation_scene_understanding,humans_faces_hands_avatars; reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RegateiroVH18,2018,Hybrid Skeleton Driven Surface Registration for Temporally Consistent Volumetric Video.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PanYLD18,2018,Iterative Global Similarity Points: A Robust Coarse-to-Fine Integration Solution for Pairwise 3D Point Cloud Registration.,registration_correspondence_matching,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MinM18,2018,Joint Alignment of Multiple Generalized Point Sets with Anisotropic Positional Uncertainty Based on Expectation Maximization.,registration_correspondence_matching,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangRM18,2018,Joint Material and Illumination Estimation from Photo Sets in the Wild.,rendering_novel_views_appearance,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SommerC18,2018,Joint Representation of Primitive and Non-primitive Objects for 3D Vision.,representations_features,reconstruction_fusion_modeling; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZakharovPWHKI18,2018,Keep it Unreal: Bridging the Realism Gap for 2.5D Recognition with Geometry Priors Only.,representations_features,recognition_detection_retrieval,medium,Task-independent synthetic-to-real depth normalization is the main contribution; recognition is the downstream use.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiuGO18,2018,Learning a Hierarchical Latent-Variable Model of 3D Shapes.,generation_completion_editing,representations_features; recognition_detection_retrieval,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LinAKKRKCB18,2018,Learning Material-Aware Local Descriptors for 3D Shapes.,representations_features,recognition_detection_retrieval; datasets_benchmarks_evaluation,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PoggiTM18,2018,Learning Monocular Depth Estimation with Unsupervised Trinocular Assumptions.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DongBDCS18,2018,Learning to Align Images Using Weak Geometric Supervision.,registration_correspondence_matching,representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WeberPL18,2018,Learning to Estimate Indoor Lighting from 3D Objects.,rendering_novel_views_appearance,datasets_benchmarks_evaluation,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PiniGBVC18,2018,Learning to Generate Facial Depth Maps.,humans_faces_hands_avatars,depth_stereo_shape_from_x; generation_completion_editing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BednarikFS18,2018,Learning to Reconstruct Texture-Less Deformable Surfaces from a Single View.,depth_stereo_shape_from_x,reconstruction_fusion_modeling; motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiuZZWHHYL18,2018,Logistic Regression of Point Matches for Accurate Transformation Estimation.,registration_correspondence_matching,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RonDMXWHS18,2018,Monocular Depth Estimation via Deep Structured Models with Ordinal Constraints.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KimMQ18,2018,Multi-planar Monocular Reconstruction of Manhattan Indoor Scenes.,multiview_geometry_sfm_photogrammetry,reconstruction_fusion_modeling; segmentation_scene_understanding,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:IchimaruFK18,2018,Multi-scale CNN Stereo and Pattern Removal Technique for Underwater Active Stereo System.,depth_stereo_shape_from_x,sensing_acquisition_calibration; generation_completion_editing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WuP18,2018,Multi-scale Direct Sparse Visual Odometry for Large-Scale Natural Environment.,slam_localization_mapping,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiRTO18,2018,Multi-view Inpainting for RGB-D Sequence.,generation_completion_editing,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangS18,2018,MVDepthNet: Real-Time Multiview Depth Estimation Neural Network.,depth_stereo_shape_from_x,slam_localization_mapping,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:OmranLPGS18,2018,Neural Body Fitting: Unifying Deep Learning and Model Based Human Pose and Shape Estimation.,humans_faces_hands_avatars,segmentation_scene_understanding,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RanadeR18,2018,Novel Single View Constraints for Manhattan 3D Line Reconstruction.,reconstruction_fusion_modeling,multiview_geometry_sfm_photogrammetry; datasets_benchmarks_evaluation,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:AliGS18,2018,NRGA: Gravitational Approach for Non-rigid Point Set Registration.,registration_correspondence_matching,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:Ganapathi-Subramanian18,2018,Parsing Geometry Using Structure-Aware Shape Templates.,segmentation_scene_understanding,reconstruction_fusion_modeling; representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KozlovSI18,2018,Patch-Based Non-rigid 3D Reconstruction from a Single Depth Stream.,reconstruction_fusion_modeling,motion_tracking_dynamic_4d; registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YuanKHMH18,2018,PCN: Point Completion Network.,generation_completion_editing,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangG18,2018,Plane-Based Optimization of Geometry and Texture for RGB-D Reconstruction of Indoor Scenes.,geometry_shape_processing,reconstruction_fusion_modeling; rendering_novel_views_appearance,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:CuiSGW18,2018,Progressive Large-Scale Structure-from-Motion with Orthogonal MSTs.,multiview_geometry_sfm_photogrammetry,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MagriF18,2018,Reconstruction of Interior Walls from Point Cloud Data with Min-Hashed J-Linkage.,reconstruction_fusion_modeling,segmentation_scene_understanding,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BatsosM18,2018,RecResNet: A Recurrent Residual CNN Architecture for Disparity Map Enhancement.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PanLHJ18,2018,Residual MeshNet: Learning to Deform Meshes for Single-View 3D Reconstruction.,reconstruction_fusion_modeling,generation_completion_editing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:TomeTAR18,2018,Rethinking Pose in 3D: Multi-stage Refinement and Recovery for Markerless Motion Capture.,humans_faces_hands_avatars,motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:EstellersSC18,2018,Robust Fitting of Subdivision Surfaces for Smooth Shape Analysis.,geometry_shape_processing,representations_features; registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MitraKYHCR18,2018,SeeThrough: Finding Objects in Heavily Occluded Indoor Scene Images.,recognition_detection_retrieval,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YaoTSLT18,2018,SegmentedFusion: 3D Human Body Reconstruction Using Stitched Bounding Boxes.,humans_faces_hands_avatars,motion_tracking_dynamic_4d; reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HalimiK18,2018,Self Functional Maps.,representations_features,recognition_detection_retrieval; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ThomasGDM18,2018,Semantic Classification of 3D Point Clouds with Multiscale Spherical Neighborhoods.,segmentation_scene_understanding,representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MehtaSMX0PT18,2018,Single-Shot Multi-person 3D Pose Estimation from Monocular RGB.,humans_faces_hands_avatars,datasets_benchmarks_evaluation,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:JaritzCWPN18,2018,Sparse and Dense Data with CNNs: Depth Completion and Semantic Segmentation.,depth_stereo_shape_from_x,segmentation_scene_understanding; representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:AbrevayaWB18,2018,Spatiotemporal Modeling for Efficient Registration of Dynamic 3D Faces.,registration_correspondence_matching,humans_faces_hands_avatars; motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BalashovaSWTCF18,2018,Structure-Aware Shape Synthesis.,generation_completion_editing,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MehtaSN18,2018,Structured Adversarial Training for Unsupervised Monocular Depth Estimation.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SarkarBVTS18,2018,Structured Low-Rank Matrix Factorization for Point-Cloud Denoising.,geometry_shape_processing,representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ParkNS18,2018,Surface Light Field Fusion.,rendering_novel_views_appearance,sensing_acquisition_calibration; reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HaarbachBI18,2018,Survey of Higher Order Rigid Body Motion Interpolation Methods for Keyframe Animation and Continuous-Time Trajectory Estimation.,datasets_benchmarks_evaluation,motion_tracking_dynamic_4d; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:UsenkoDC18,2018,The Double Sphere Camera Model.,sensing_acquisition_calibration,multiview_geometry_sfm_photogrammetry,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GuoTFTDDKI18,2018,TwinFusion: High Framerate Non-rigid Fusion through Fast Correspondence Tracking.,reconstruction_fusion_modeling,motion_tracking_dynamic_4d; sensing_acquisition_calibration,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangQCHY18,2018,UnrealStereo: Controlling Hazardous Factors to Analyze Stereo Vision.,datasets_benchmarks_evaluation,depth_stereo_shape_from_x,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:Pilzer0P0S18,2018,Unsupervised Adversarial Depth Estimation Using Cycled Generative Networks.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PengXLC18,2018,Unsupervised Depth Estimation from Light Field Using a Convolutional Neural Network.,depth_stereo_shape_from_x,rendering_novel_views_appearance,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PurkaitBZ18,2018,Weakly Supervised Learning of Indoor Geometry by Dual Warping.,depth_stereo_shape_from_x,generation_completion_editing; rendering_novel_views_appearance,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LazovaIP19,2019,360-Degree Textures of People in Clothing from a Single Image.,humans_faces_hands_avatars,reconstruction_fusion_modeling; generation_completion_editing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KarakottasZSAGZ19,2019,360° Surface Regression with a Hyper-Sphere Loss.,depth_stereo_shape_from_x,datasets_benchmarks_evaluation; rendering_novel_views_appearance,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ChenMG19,2019,3D Neighborhood Convolution: Learning Depth-Aware Features for RGB-D and RGB Semantic Segmentation.,segmentation_scene_understanding,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ChiangLLH19,2019,A Unified Point-Based Framework for 3D Segmentation.,segmentation_scene_understanding,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangXQC19,2019,Accurate and Real-Time Object Detection Based on Bird's Eye View on 3D Point Clouds.,recognition_detection_retrieval,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ArmandoFB19,2019,Adaptive Mesh Texture for Multi-View Appearance Modeling.,rendering_novel_views_appearance,representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:VespaFKL19,2019,Adaptive-Resolution Octree-Based Volumetric SLAM.,slam_localization_mapping,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GrossOL19,2019,AlignNet-3D: Fast Point Cloud Registration of Partially Observed Objects.,motion_tracking_dynamic_4d,registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:AlzugarayC19,2019,Asynchronous Multi-Hypothesis Tracking of Features with Event Cameras.,motion_tracking_dynamic_4d,sensing_acquisition_calibration,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YenamandraBW0T19,2019,Convex Optimisation for Inverse Kinematics.,robotics_embodied_interaction,humans_faces_hands_avatars; geometry_shape_processing,medium,"Inverse kinematics is an embodied kinematic estimation problem, demonstrated on articulated skeletons including human forms.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RampiniTOBR19,2019,Correspondence-Free Region Localization for Partial Shape Similarity via Hamiltonian Spectrum Alignment.,recognition_detection_retrieval,registration_correspondence_matching; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MichelsPK19,2019,Creating Realistic Ground Truth Data for the Evaluation of Calibration Methods for Plenoptic and Conventional Cameras.,datasets_benchmarks_evaluation,sensing_acquisition_calibration,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RaC19,2019,Decoupled Hybrid 360° Panoramic Stereo Video.,ar_vr_hci_applied_systems,sensing_acquisition_calibration; motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ShimadaGTST19,2019,DispVoxNets: Non-Rigid Point Set Alignment with Supervised Learning Proxies.,registration_correspondence_matching,motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HanS19,2019,Distributed Surface Reconstruction from Point Cloud for City-Scale Scenes.,reconstruction_fusion_modeling,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RegateiroHV19,2019,Dynamic Surface Animation using Generative Networks.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; generation_completion_editing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:XieLL019,2019,Effective Convolutional Neural Network Layers in Flow Estimation for Omni-Directional Images.,motion_tracking_dynamic_4d,datasets_benchmarks_evaluation; depth_stereo_shape_from_x,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PoulenardRPO19,2019,Effective Rotation-Invariant Point CNN with Spherical Harmonics Kernels.,representations_features,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:AndraghettiMDLP19,2019,Enhancing Self-Supervised Monocular Depth Estimation with Traditional Visual Odometry.,depth_stereo_shape_from_x,slam_localization_mapping,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SpadaforaFT19,2019,Fast Non-Convex Hull Computation.,reconstruction_fusion_modeling,geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FerreraBM19,2019,Fast Stereo Disparity Maps Refinement By Fusion of Data-Based And Model-Based Estimations.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
