record_id,publication_year,paper_title,supplemental_match_method,supplemental_match_confidence,supplemental_title
conf:3dim:RichSSH26,2026,Prism: Semi-Supervised Multi-View Stereo with Monocular Structure Priors.,title_exact,0.99,Prism: Semi-Supervised Multi-View Stereo with Monocular Structure Priors
conf:3dim:RydellB26,2026,A Framework for Reducing the Complexity of Geometric Vision Problems and its Application to Two-View Triangulation with Approximation Bounds.,title_exact,0.99,A Framework for Reducing the Complexity of Geometric Vision Problems and its Application to Two-View Triangulation with Approximation Bounds
conf:3dim:SachanRETG26,2026,EventNeuS: 3D Mesh Reconstruction From a Single Event Camera.,title_exact,0.99,EventNeuS: 3D Mesh Reconstruction from a Single Event Camera
conf:3dim:SagawaNIK26,2026,Neural 4D Scene Reconstruction with Multiple One-Shot Scanning Systems.,title_exact,0.99,Neural 4D Scene Reconstruction with Multiple One-Shot Scanning Systems
conf:3dim:SametPM26,2026,LOSC: LiDAR Open-Voc Segmentation Consolidator.,title_exact,0.99,LOSC: LiDAR Open-voc Segmentation Consolidator
conf:3dim:SangCCMBC26,2026,TwoSquared: 4D Generation from 2D Image Pairs.,title_exact,0.99,TwoSquared: 4D Generation from 2D Image Pairs
conf:3dim:SautierPBML26,2026,Is Clustering Enough for LiDAR Instance Segmentation? A State-of-the-Art Training-Free Baseline.,title_exact,0.99,Is clustering enough for LiDAR instance segmentation? A state-of-the-art training-free baseline
conf:3dim:SchmidH26,2026,XRefine: Attention-Guided Keypoint Match Refinement.,title_exact,0.99,XRefine - Attention-Guided Keypoint Match Refinement
conf:3dim:ShahjahanH26,2026,Adaptive Graph Kolmogorov-Arnold Network for 3D Human Pose Estimation.,title_exact,0.99,Adaptive Graph Kolmogorov-Arnold Network for 3D Human Pose Estimation
conf:3dim:ShenoiLSP26,2026,RaCo: Ranking and Covariance for Practical Learned Keypoints.,title_exact,0.99,RaCo: Ranking and Covariance for Practical Learned Keypoints
conf:3dim:ShenZLYHZZ26,2026,GaussianArt: Unified Modeling of Geometry and Motion for Articulated Objects.,title_exact,0.99,GaussianArt: Unified Modeling of Geometry and Motion for Articulated Objects
conf:3dim:ShinLCSHK26,2026,BodyContact4D: A Multi-view Video Dataset for Understanding Human and Environment Interactions.,title_exact,0.99,BodyContact4D: A Multi-view Video Dataset for Understanding Human and Environment Interactions
conf:3dim:ShinPRKSCXHB26,2026,EgoMDM: Diffusion-Based Human Motion Synthesis from Sparse Egocentric Sensors.,title_exact,0.99,EgoMDM: Diffusion-based Human Motion Synthesis from Sparse Egocentric Sensors
conf:3dim:ShiWCZBZ26,2026,Revisiting Depth Representations for Feed-Forward 3D Gaussian Splatting.,title_exact,0.99,Revisiting Depth Representations for Feed-Forward 3D Gaussian Splatting
conf:3dim:ShvetsovaBTKT26,2026,M2SVid: End-to-End Inpainting and Refinement for Monocular-to-Stereo Video Conversion.,title_exact,0.99,M2SVid: End-to-End Inpainting and Refinement for Monocular-to-Stereo Video Conversion
conf:3dim:SklyarovaKYBBT26,2026,NeuralFur: Animal Fur Reconstruction from Multi-View Images.,title_exact,0.99,NeuralFur: Animal Fur Reconstruction from Multi-view Images
conf:3dim:SmartZLP26,2026,Learning Compact 3D Gaussians via Feed-Forward Point Fusion.,title_exact,0.99,Learning Compact 3D Gaussians via Feed-Forward Point Fusion
conf:3dim:SongKCLYK26,2026,Contact4D: A Video Dataset for Whole-Body Human Motion and Finger Contact in Dexterous Operations.,title_exact,0.99,Contact4D: A Video Dataset for Whole-Body Human Motion and Finger Contact in Dexterous Operations
conf:3dim:SternSL26,2026,Appreciate the View: A Task-Aware Evaluation Framework for Novel View Synthesis.,title_exact,0.99,Appreciate the View: A Task-Aware Evaluation Framework for Novel View Synthesis
conf:3dim:SunGC26,2026,SemLayoutDiff: Semantic Layout Generation with Diffusion Model for Indoor Scene Synthesis.,title_exact,0.99,SemLayoutDiff: Semantic Layout Generation with Diffusion Model for Indoor Scene Synthesis
conf:3dim:SunWJYZZLCCWEBTWBH26,2026,3D-GENERALIST: Vision-Language-Action Models for Crafting 3D Worlds.,title_exact,0.99,3D-GENERALIST: Vision-Language-Action Models for Crafting 3D Worlds
conf:3dim:TangL26,2026,Hierarchical Space Partition for Surface Reconstruction.,title_exact,0.99,Hierarchical space partition for surface reconstruction
conf:3dim:TanJLZXYJ26,2026,PhysMotion: Physics-Grounded Dynamics From a Single Image.,title_exact,0.99,PhysMotion: Physics-Grounded Dynamics From a Single Image
conf:3dim:TaoZTWL26,2026,Tessellation GS: Neural Mesh Gaussians for Robust Monocular Reconstruction of Dynamic Objects.,title_fuzzy,0.9945,Tesselation GS: Neural Mesh Gaussians for Robust Monocular Reconstruction of Dynamic Objects
conf:3dim:VavilalaKJRBF26,2026,Improved Convex Decomposition with Ensembling and Negative Primitives.,title_exact,0.99,Improved Convex Decomposition with Ensembling and Negative Primitives
conf:3dim:VengurlekarPJ26,2026,SH-SAS: An Implicit Neural Representation for Complex Spherical-Harmonic Scattering Fields for 3D Synthetic Aperture Sonar.,title_exact,0.99,SH-SAS: An Implicit Neural Representation for Complex Spherical-Harmonic Scattering Fields for 3D Synthetic Aperture Sonar
conf:3dim:VoraGTZ26,2026,HiT: Hierarchical Transformers for Unsupervised 3D Shape Abstraction.,title_exact,0.99,HiT: Hierarchical Transformers for Unsupervised 3D Shape Abstraction
conf:3dim:WadenbackOE26,2026,"Radially Distorted Homographies, Revisited.",title_exact,0.99,"Radially Distorted Homographies, Revisited"
conf:3dim:WangDMS26,2026,J-Neus: Joint Field Optimization for Neural Surface Reconstruction in Urban Scenes With Limited Image Overlap.,title_exact,0.99,J-NeuS: Joint field optimization for Neural Surface reconstruction in urban scenes with limited image overlap
conf:3dim:WangJDQ26,2026,Improved Cinematic-Guided Camera Language Transfer in 3D Scene.,title_exact,0.99,Improved Cinematic-Guided Camera Language Transfer in 3D Scene
conf:3dim:WangLLAMNG26,2026,Visibility-Aware Language Aggregation for Open-Vocabulary Segmentation in 3D Gaussian Splatting.,title_exact,0.99,Visibility-Aware Language Aggregation for Open-Vocabulary Segmentation in 3D Gaussian Splatting
conf:3dim:WangMLL26,2026,Learning High-Fidelity Garment Deformation via Skinning-Free Image Transfer.,title_exact,0.99,Learning High-Fidelity Garment Deformation via Skinning-Free Image Transfer
conf:3dim:WangMMG26,2026,Quantum Multiple Rotation Averaging.,title_exact,0.99,Quantum Multiple Rotation Averaging
conf:3dim:WangNCTBT26,2026,Momentum-Conserving Graph Neural Networks for Deformable Objects.,title_exact,0.99,Momentum-Conserving Graph Neural Networks for Deformable Objects
conf:3dim:WangZFYIBT26,2026,GarmentCrafter: Progressive Novel View Synthesis for Single-View 3D Garment Reconstruction and Editing.,title_exact,0.99,GarmentCrafter: Progressive Novel View Synthesis for Single-View 3D Garment Reconstruction and Editing
conf:3dim:WangZZ26,2026,ACT-R: Adaptive Camera Trajectories for Single-View 3D Reconstruction.,title_exact,0.99,ACT-R: Adaptive Camera Trajectories for Single View 3D Reconstruction
conf:3dim:WeberMKAZKR26,2026,Fillerbuster: Unified Generative Scene Completion Model for Casual Captures.,not_found,0.9197,
conf:3dim:WeberPMWEK26,2026,Toon3d: Seeing Cartoons From New Perspectives.,title_exact,0.99,Toon3D: Seeing Cartoons from New Perspectives
conf:3dim:WehrbeinR26,2026,Improving 3D Foot Motion Reconstruction in Markerless Monocular Human Motion Capture.,title_exact,0.99,Improving 3D Foot Motion Reconstruction in Markerless Monocular Human Motion Capture
conf:3dim:WeiLS26,2026,GSFix3D: Diffusion-Guided Repair of Novel Views in Gaussian Splatting.,title_exact,0.99,GSFix3D: Diffusion-Guided Repair of Novel Views in Gaussian Splatting
conf:3dim:WeissbergWRAB26,2026,Symmetry Informative and Agnostic Feature Disentanglement for 3D Shapes.,title_exact,0.99,Symmetry Informative and Agnostic Feature Disentanglement for 3D Shapes
conf:3dim:WuPGM26,2026,Reconstructing Hand-Held Objects in 3D from Images and Videos.,title_exact,0.99,Reconstructing Hand-Held Objects in 3D from Images and Videos
conf:3dim:WuWLP26,2026,Reflect3r: Single-View 3D Stereo Reconstruction Aided by Mirror Reflections.,title_exact,0.99,Reflect3r: Single-View 3D Stereo Reconstruction Aided by Mirror Reflections
conf:3dim:XueZLXM26,2026,NVC-GS: Monocular Dynamic Scene Reconstruction via Normal-Regularized and Multi-View-Consistent 3D Gaussian Splatting.,title_exact,0.99,NVC-GS: Monocular Dynamic Scene Reconstruction via Normal-Regularized and Multi-View-Consistent 3D Gaussian Splatting
conf:3dim:XuLVR26,2026,Dense Motion Captioning.,title_exact,0.99,Dense Motion Captioning
conf:3dim:YangZLSXFL26,2026,Unlocking the Video Prior for High-Fidelity Sparse Multi-View Image Synthesis.,title_exact,0.99,Unlocking the Video Prior for High Fidelity Sparse Multi-View Image Synthesis
conf:3dim:YanLHL26,2026,1000FPS+ Novel View Synthesis from End-To-End Opaque Triangle Optimization.,title_exact,0.99,1000FPS+ Novel View Synthesis from End-to-End Opaque Triangle Optimization
conf:3dim:YaoGCWC26,2026,Open Vocabulary Monocular 3D Object Detection.,title_exact,0.99,Open Vocabulary Monocular 3D Object Detection
conf:3dim:YeFTFTB26,2026,Predicting 4D Hand Trajectory from Monocular Videos.,title_exact,0.99,Predicting 4D Hand Trajectory from Monocular Videos
conf:3dim:YounesB26,2026,TextureSplat: Per-Primitive Texture Mapping for Reflective Gaussian Splatting.,title_exact,0.99,TextureSplat: Per-Primitive Texture Mapping for Reflective Gaussian Splatting
conf:3dim:YounisKC26,2026,SplatFusion: Training-Free 3D Scene Completion From Sparse Views Using Temporal Diffusion Priors and Gaussian Splatting.,title_exact,0.99,SplatFusion: Training-Free 3D Scene Completion from Sparse Views Using Temporal Diffusion Priors and Gaussian Splatting
conf:3dim:YousafAAMO26,2026,Towards Enhanced Sparse-View Tomographic Reconstruction Using 3D Gaussian Splatting.,title_exact,0.99,Towards Enhanced Sparse-View Tomographic Reconstruction Using 3D Gaussian Splatting
conf:3dim:YuGXWZC26,2026,Recovering 3D Shapes from Ultra-Fast Motion-Blurred Images.,title_exact,0.99,Recovering 3D Shapes from Ultra-Fast Motion-Blurred Images
conf:3dim:YuZCXFNA26,2026,SocialGen: Modeling Multi-Human Social Interaction with Language Models.,title_exact,0.99,SocialGen: Modeling Multi-Human Social Interaction with Language Models
conf:3dim:ZengSCW26,2026,GMT: Goal-Conditioned Multimodal Transformer for 6-DOF Object Trajectory Synthesis in 3D Scenes.,title_exact,0.99,GMT: Goal-Conditioned Multimodal Transformer for 6-DOF Object Trajectory Synthesis in 3D Scenes
conf:3dim:ZhaiWLJZWJGW26,2026,CropCraft: Complete Structural Characterization of Crop Plants from Images.,title_exact,0.99,CropCraft: Complete Structural Characterization of Crop Plants from Images
conf:3dim:ZhangBVL26,2026,InterPose: Learning to Generate Human-Object Interactions from Large-Scale Web Videos.,title_exact,0.99,InterPose: Learning to Generate Human-Object Interactions from Large-Scale Web Videos
conf:3dim:ZhangCLW26,2026,HDEdit: Editing Videos and 3D Scenes with Video Diffusion Through Hierarchical Task Decomposition.,title_exact,0.99,HDEdit: Editing Videos and 3D Scenes with Video Diffusion Through Hierarchical Task Decomposition
conf:3dim:ZhangQWC26,2026,ViSTA-SLAM: Visual SLAM with Symmetric Two-View Association.,title_exact,0.99,ViSTA-SLAM: Visual SLAM with Symmetric Two-view Association
conf:3dim:ZhangSGZPP26,2026,SCENIC: Scene-Aware Semantic Navigation with Instruction-Guided Control.,title_exact,0.99,SCENIC: Scene-aware Semantic Navigation with Instruction-guided Control
conf:3dim:ZhangVPL26,2026,PAPR Up-Close: Close-Up Neural Point Rendering Without Holes.,title_exact,0.99,PAPR Up-close: Close-up Neural Point Rendering without Holes
conf:3dim:ZhangZHLYLC26,2026,X-LRM: X-Ray Large Reconstruction Model for Extremely Sparse-View Computed Tomography Recovery in One Second.,title_exact,0.99,X-LRM: X-ray Large Reconstruction Model for Extremely Sparse-View Computed Tomography Recovery in One Second
conf:3dim:ZhouFLWCZ26,2026,MonoSISTR: Monocular 3D Object Detection via Staged Iterative Structure and Target Refinement.,title_exact,0.99,MonoSISTR: Monocular 3D Object Detection via Staged Iterative Structure and Target Refinement
conf:3dim:ZhouL26,2026,Laplace-Beltrami Operator for Gaussian Splatting.,title_exact,0.99,Laplace-Beltrami Operator for Gaussian Splatting
conf:3dim:ZhouMHLZ26,2026,Uncertainty-Aware 3D Edge Reconstruction with Difference of Gaussians.,title_exact,0.99,Uncertainty-aware 3D Edge Reconstruction with Difference of Gaussians
conf:3dim:ZhouNZCH26,2026,3D Scene Change Modeling With Consistent Multi-View Aggregation.,title_exact,0.99,3D Scene Change Modeling with Consistent Multi-View Aggregation
conf:3dim:ZhouSMWBLL26,2026,FreeFix: Boosting 3D Gaussian Splatting via Fine-Tuning-Free Diffusion Models.,title_exact,0.99,FreeFix: Boosting 3D Gaussian Splatting via Fine-Tuning-Free Diffusion Models
conf:3dim:ZhuAMLC26,2026,Marginalized Bundle Adjustment: Multi-View Camera Pose from Monocular Depth Estimates.,title_exact,0.99,Marginalized Bundle Adjustment: Multi-View Camera Pose from Monocular Depth Estimates
conf:3dim:ZhuCWZT26,2026,KaoLRM: Repurposing Pre-Trained Large Reconstruction Models for Parametric 3D Face Reconstruction.,title_exact,0.99,KaoLRM: Repurposing Pre-trained Large Reconstruction Models for Parametric 3D Face Reconstruction
conf:3dim:ZubekhinZGBHT26,2026,GIGA: Generalizable Sparse Image-Driven Gaussian Humans.,title_exact,0.99,GIGA: Generalizable Sparse Image-driven Gaussian Humans
